Date,Session_ID,User_ID,Country,City,Device,Browser,Traffic_Source,Campaign,Landing_Page,Sessions,Users,New_User,Page_Views,Avg_Session_Duration_Min,Bounce_Rate,Conversions,Revenue_USD,Exit_Page,Conversion_Rate
2024-03-02,SES000178,USR00060,Australia,Sydney,Mobile,Edge,Organic Search,No Campaign,Products,3,1,No,6,7.38,32,0,0,Blog,0.0
2024-08-06,SES000179,USR01872,UK,Manchester,Mobile,Firefox,Organic Search,No Campaign,Pricing,1,1,Yes,3,2.33,27,0,0,Blog,0.0
2025-02-23,SES000180,USR00444,Canada,Toronto,Mobile,Safari,Organic Search,Email Retention,Pricing,4,1,Yes,8,6.31,34,0,0,Pricing,0.0
2024-03-31,SES000181,USR01744,UK,London,Mobile,Edge,Referral,Summer Sale,Blog,2,1,Yes,8,3.71,46,0,0,Products,0.0
2024-10-31,SES000182,USR00346,India,Mumbai,Mobile,Firefox,Referral,No Campaign,Blog,2,1,Yes,7,3.58,36,0,0,Checkout,0.0
2025-02-10,SES000183,USR01178,UK,London,Mobile,Firefox,Organic Search,No Campaign,Home,1,1,Yes,2,1.12,31,0,0,Pricing,0.0
2024-03-07,SES000184,USR01086,India,Mumbai,Tablet,Edge,Email,Email Retention,Home,4,1,No,5,7.3,35,0,0,Products,0.0
2024-03-15,SES000185,USR01950,UK,London,Mobile,Edge,Organic Search,Festive Offer,Home,1,1,No,5,5.41,43,0,0,Checkout,0.0
2025-04-09,SES000186,USR01559,Australia,Melbourne,Mobile,Firefox,Paid Search,Email Retention,Products,3,1,Yes,10,2.4,35,0,0,Contact,0.0
2024-09-17,SES000187,USR00832,Australia,Melbourne,Tablet,Edge,Social,No Campaign,Checkout,1,1,No,3,4.48,48,0,0,Pricing,0.0
2025-04-11,SES000188,USR00132,Australia,Sydney,Mobile,Firefox,Paid Search,Product Launch,Pricing,4,1,No,10,1.28,34,0,0,Contact,0.0
2024-08-16,SES000189,USR01074,Australia,Melbourne,Mobile,Safari,Social,Product Launch,Products,3,1,No,11,2.4,54,0,0,Products,0.0
2024-06-05,SES000190,USR00252,Canada,Toronto,Mobile,Firefox,Social,Brand Awareness,Checkout,1,1,No,7,3.31,59,0,0,Pricing,0.0
2024-12-31,SES000191,USR01060,Australia,Melbourne,Mobile,Safari,Organic Search,Summer Sale,Checkout,4,1,Yes,9,3.26,41,0,0,Contact,0.0
2024-08-31,SES000192,USR01471,Australia,Melbourne,Mobile,Edge,Social,Festive Offer,Pricing,3,1,Yes,4,2.58,53,1,216,Blog,33.33
2024-04-03,SES000193,USR00605,Australia,Melbourne,Desktop,Firefox,Organic Search,Email Retention,Checkout,4,1,No,9,3.16,38,0,0,Blog,0.0
2024-05-12,SES000194,USR00806,Australia,Sydney,Tablet,Firefox,Social,Email Retention,Checkout,3,1,Yes,5,1.52,53,0,0,Contact,0.0
2025-04-18,SES000195,USR01542,Canada,Vancouver,Mobile,Chrome,Direct,No Campaign,Products,1,1,Yes,9,3.49,49,0,0,Home,0.0
2024-10-28,SES000196,USR01675,Australia,Melbourne,Desktop,Chrome,Paid Search,Summer Sale,Blog,1,1,Yes,3,6.48,29,0,0,Products,0.0
2025-04-10,SES000197,USR01786,India,Pune,Desktop,Safari,Direct,Festive Offer,Pricing,1,1,Yes,8,4.27,41,0,0,Home,0.0
2024-07-09,SES000198,USR00509,Australia,Melbourne,Mobile,Firefox,Organic Search,Email Retention,Contact,4,1,No,9,2.84,36,0,0,Products,0.0
2024-02-23,SES000199,USR01360,USA,Dallas,Desktop,Chrome,Paid Search,No Campaign,Pricing,2,1,Yes,8,4.37,32,0,0,Blog,0.0
2024-11-27,SES000200,USR01799,India,Delhi,Mobile,Safari,Direct,Summer Sale,Products,2,1,No,6,6.55,51,0,0,Home,0.0
2024-02-20,SES000201,USR01383,USA,New York,Desktop,Edge,Direct,Brand Awareness,Contact,1,1,Yes,4,1.78,52,0,0,Checkout,0.0
2024-07-30,SES000202,USR01447,Australia,Sydney,Mobile,Firefox,Organic Search,No Campaign,Blog,1,1,Yes,2,6.62,40,0,0,Checkout,0.0
2024-05-16,SES000203,USR01723,India,Pune,Desktop,Safari,Organic Search,Brand Awareness,Checkout,2,1,Yes,8,3.42,31,0,0,Home,0.0
2024-12-01,SES000204,USR00881,Canada,Toronto,Mobile,Edge,Organic Search,No Campaign,Blog,1,1,Yes,5,1.06,41,0,0,Pricing,0.0
2024-05-05,SES000205,USR00413,USA,New York,Mobile,Safari,Organic Search,Email Retention,Pricing,4,1,Yes,6,4.68,33,0,0,Pricing,0.0
2024-02-03,SES000206,USR00507,Australia,Sydney,Tablet,Edge,Organic Search,No Campaign,Pricing,2,1,Yes,7,1.53,28,0,0,Pricing,0.0
2024-03-12,SES000207,USR00200,Australia,Melbourne,Mobile,Firefox,Direct,No Campaign,Checkout,2,1,Yes,9,3.58,51,0,0,Pricing,0.0
2024-03-19,SES000208,USR00622,UK,London,Mobile,Safari,Paid Search,Festive Offer,Home,1,1,Yes,7,6.69,22,0,0,Home,0.0
2024-06-05,SES000209,USR00827,Canada,Vancouver,Mobile,Safari,Organic Search,Brand Awareness,Products,4,1,Yes,8,6.77,32,0,0,Home,0.0
2024-04-18,SES000210,USR00064,India,Bengaluru,Desktop,Firefox,Paid Search,Email Retention,Contact,2,1,Yes,6,2.76,24,0,0,Home,0.0
2024-03-27,SES000211,USR00085,Australia,Sydney,Mobile,Safari,Direct,Product Launch,Checkout,1,1,Yes,5,6.26,39,0,0,Pricing,0.0
2024-03-27,SES000212,USR01634,Canada,Toronto,Mobile,Edge,Referral,Brand Awareness,Products,4,1,Yes,11,7.0,33,0,0,Checkout,0.0
2024-12-05,SES000213,USR01611,India,Mumbai,Desktop,Firefox,Direct,Summer Sale,Checkout,4,1,No,10,4.7,39,0,0,Blog,0.0
2025-05-23,SES000214,USR01607,USA,Dallas,Desktop,Edge,Referral,No Campaign,Contact,1,1,Yes,9,1.26,37,0,0,Pricing,0.0
2024-08-25,SES000215,USR01692,USA,Chicago,Mobile,Firefox,Direct,Email Retention,Home,4,1,Yes,5,5.17,49,0,0,Pricing,0.0
2025-03-12,SES000216,USR00937,UK,London,Mobile,Safari,Direct,Festive Offer,Contact,1,1,Yes,9,1.36,50,0,0,Blog,0.0
2025-04-22,SES000217,USR01399,Australia,Sydney,Mobile,Chrome,Organic Search,Email Retention,Products,3,1,No,6,2.62,41,0,0,Products,0.0
2025-01-06,SES000218,USR00801,USA,Chicago,Mobile,Chrome,Social,Summer Sale,Products,4,1,Yes,9,7.13,62,0,0,Blog,0.0
2024-09-13,SES000219,USR00742,UK,London,Tablet,Edge,Paid Search,No Campaign,Checkout,4,1,No,7,7.08,30,0,0,Checkout,0.0
2024-03-02,SES000220,USR01050,Canada,Vancouver,Mobile,Safari,Email,No Campaign,Contact,1,1,No,3,1.04,42,0,0,Pricing,0.0
2025-05-09,SES000221,USR01208,USA,New York,Tablet,Edge,Referral,No Campaign,Products,2,1,No,6,5.98,48,0,0,Home,0.0
2025-03-06,SES000222,USR01626,Australia,Melbourne,Mobile,Edge,Social,Brand Awareness,Products,4,1,Yes,12,1.89,58,0,0,Checkout,0.0
2025-06-17,SES000223,USR00826,USA,Dallas,Desktop,Chrome,Direct,No Campaign,Pricing,4,1,No,10,3.44,42,0,0,Blog,0.0
2025-04-28,SES000224,USR01355,UK,London,Mobile,Firefox,Referral,Summer Sale,Pricing,4,1,No,11,3.23,37,0,0,Blog,0.0
2024-10-22,SES000225,USR00198,India,Delhi,Mobile,Firefox,Organic Search,No Campaign,Home,3,1,No,9,1.91,38,0,0,Products,0.0
2024-04-30,SES000226,USR01786,Canada,Vancouver,Desktop,Safari,Social,Product Launch,Checkout,3,1,No,10,5.29,59,0,0,Pricing,0.0
2024-05-16,SES000227,USR00439,USA,Dallas,Desktop,Edge,Referral,No Campaign,Products,1,1,Yes,2,2.29,39,0,0,Products,0.0
2025-05-27,SES000228,USR00138,India,Delhi,Desktop,Edge,Paid Search,Product Launch,Products,4,1,Yes,9,2.87,26,0,0,Pricing,0.0
2024-03-21,SES000229,USR00122,UK,London,Desktop,Firefox,Organic Search,Product Launch,Contact,3,1,Yes,7,1.07,27,0,0,Blog,0.0
2024-04-23,SES000230,USR01100,Canada,Toronto,Mobile,Chrome,Referral,Brand Awareness,Products,3,1,Yes,7,6.23,38,0,0,Pricing,0.0
2025-03-10,SES000231,USR00838,UK,London,Tablet,Safari,Organic Search,No Campaign,Home,1,1,No,3,7.24,39,0,0,Pricing,0.0
2024-09-14,SES000232,USR01508,India,Bengaluru,Mobile,Chrome,Direct,Email Retention,Products,4,1,Yes,8,5.98,47,0,0,Products,0.0
2024-10-30,SES000233,USR01291,India,Hyderabad,Desktop,Edge,Organic Search,Product Launch,Pricing,2,1,Yes,9,4.59,27,0,0,Pricing,0.0
2024-12-29,SES000234,USR01758,UK,London,Mobile,Safari,Organic Search,Festive Offer,Blog,3,1,No,10,7.44,27,0,0,Pricing,0.0
2024-11-22,SES000235,USR01455,Canada,Toronto,Desktop,Edge,Direct,Product Launch,Blog,3,1,No,10,1.88,43,0,0,Blog,0.0
2024-05-17,SES000236,USR01821,USA,New York,Mobile,Chrome,Paid Search,Festive Offer,Pricing,4,1,No,5,4.05,22,0,0,Checkout,0.0
2024-07-29,SES000237,USR00935,India,Pune,Mobile,Firefox,Organic Search,Summer Sale,Contact,1,1,Yes,3,6.57,31,0,0,Products,0.0
2025-02-13,SES000238,USR01639,USA,San Francisco,Desktop,Safari,Direct,Summer Sale,Blog,2,1,Yes,4,5.05,52,0,0,Checkout,0.0
2024-02-09,SES000239,USR01928,USA,New York,Desktop,Safari,Organic Search,No Campaign,Home,1,1,No,2,2.56,41,0,0,Products,0.0
2025-04-24,SES000240,USR01262,India,Bengaluru,Desktop,Edge,Organic Search,Summer Sale,Contact,1,1,No,4,6.94,31,0,0,Home,0.0
2024-03-14,SES000241,USR00016,India,Hyderabad,Mobile,Safari,Organic Search,Summer Sale,Products,1,1,No,2,2.2,36,0,0,Checkout,0.0
2024-07-31,SES000242,USR00184,Canada,Toronto,Mobile,Edge,Organic Search,Festive Offer,Pricing,3,1,No,5,5.91,29,0,0,Products,0.0
2025-05-20,SES000243,USR00439,Australia,Melbourne,Desktop,Firefox,Organic Search,Email Retention,Blog,1,1,Yes,2,6.94,30,0,0,Checkout,0.0
2024-03-22,SES000244,USR00524,India,Mumbai,Desktop,Safari,Organic Search,Festive Offer,Pricing,2,1,No,9,0.99,28,0,0,Blog,0.0
2024-04-06,SES000245,USR01816,USA,San Francisco,Mobile,Edge,Referral,Festive Offer,Home,4,1,Yes,10,6.76,40,1,338,Home,25.0
2024-06-14,SES000246,USR00110,India,Mumbai,Desktop,Safari,Organic Search,Email Retention,Contact,3,1,Yes,9,5.14,29,0,0,Products,0.0
2024-10-21,SES000247,USR00801,India,Delhi,Mobile,Safari,Organic Search,Festive Offer,Pricing,2,1,Yes,10,1.41,32,0,0,Products,0.0
2024-09-22,SES000248,USR01142,Australia,Sydney,Mobile,Chrome,Direct,No Campaign,Blog,4,1,No,9,6.97,39,1,132,Blog,25.0
2024-07-01,SES000249,USR01705,India,Delhi,Mobile,Safari,Organic Search,Summer Sale,Blog,2,1,Yes,10,1.51,30,0,0,Products,0.0
2024-12-25,SES000250,USR01203,UK,Manchester,Mobile,Edge,Social,No Campaign,Pricing,1,1,Yes,3,1.11,52,0,0,Blog,0.0
2024-04-09,SES000251,USR01918,India,Bengaluru,Mobile,Edge,Organic Search,Festive Offer,Contact,2,1,Yes,3,1.73,29,0,0,Checkout,0.0
2024-09-14,SES000252,USR00459,UK,Manchester,Mobile,Safari,Paid Search,Brand Awareness,Blog,2,1,No,5,2.41,31,0,0,Blog,0.0
2024-09-26,SES000253,USR01138,India,Mumbai,Mobile,Firefox,Organic Search,Summer Sale,Blog,3,1,Yes,7,4.05,36,1,295,Products,33.33
2024-08-24,SES000254,USR01044,Canada,Vancouver,Mobile,Safari,Organic Search,Email Retention,Checkout,3,1,Yes,9,4.57,41,0,0,Blog,0.0
2024-04-22,SES000255,USR01893,India,Bengaluru,Mobile,Firefox,Organic Search,No Campaign,Products,2,1,Yes,8,6.21,33,0,0,Checkout,0.0
2024-11-21,SES000256,USR01044,India,Pune,Mobile,Chrome,Social,No Campaign,Checkout,1,1,Yes,3,5.11,62,0,0,Checkout,0.0
2024-02-02,SES000257,USR01517,Australia,Sydney,Desktop,Chrome,Paid Search,Festive Offer,Checkout,2,1,Yes,8,5.49,26,0,0,Home,0.0
2025-04-14,SES000258,USR01391,India,Bengaluru,Mobile,Safari,Organic Search,Summer Sale,Pricing,4,1,No,7,2.36,33,0,0,Blog,0.0
2025-01-17,SES000259,USR00555,Australia,Melbourne,Mobile,Safari,Organic Search,Festive Offer,Home,2,1,No,6,1.99,42,0,0,Blog,0.0
2024-01-24,SES000260,USR01151,Australia,Melbourne,Desktop,Firefox,Organic Search,Brand Awareness,Pricing,1,1,Yes,4,4.57,35,0,0,Pricing,0.0
2025-03-02,SES000261,USR01618,USA,Chicago,Tablet,Firefox,Organic Search,Festive Offer,Contact,3,1,Yes,4,6.56,32,0,0,Checkout,0.0
2024-10-02,SES000262,USR01981,Canada,Toronto,Mobile,Safari,Referral,Brand Awareness,Blog,1,1,Yes,2,4.35,41,0,0,Pricing,0.0
2025-06-09,SES000263,USR01761,Australia,Sydney,Mobile,Edge,Direct,No Campaign,Products,3,1,No,7,3.25,50,0,0,Contact,0.0
2024-09-20,SES000264,USR01823,India,Mumbai,Mobile,Safari,Direct,Email Retention,Pricing,3,1,Yes,4,7.35,51,0,0,Home,0.0
2024-07-31,SES000265,USR00262,Australia,Melbourne,Mobile,Safari,Organic Search,No Campaign,Products,2,1,No,8,1.56,38,0,0,Contact,0.0
2024-05-19,SES000266,USR00037,Canada,Vancouver,Mobile,Safari,Direct,Email Retention,Pricing,4,1,Yes,10,7.25,48,0,0,Pricing,0.0
2024-07-27,SES000267,USR00094,USA,Chicago,Mobile,Safari,Social,Summer Sale,Contact,3,1,No,6,5.66,49,0,0,Pricing,0.0
2024-01-30,SES000268,USR01609,India,Mumbai,Desktop,Safari,Organic Search,Summer Sale,Home,2,1,Yes,3,1.35,32,0,0,Home,0.0
2024-07-22,SES000269,USR00541,USA,San Francisco,Mobile,Safari,Direct,Festive Offer,Home,3,1,Yes,8,4.98,50,0,0,Checkout,0.0
2024-09-26,SES000270,USR01469,USA,Dallas,Mobile,Chrome,Direct,Brand Awareness,Pricing,2,1,Yes,3,6.17,41,0,0,Home,0.0
2024-03-08,SES000271,USR00442,Australia,Sydney,Mobile,Chrome,Paid Search,No Campaign,Blog,4,1,Yes,8,5.83,24,1,358,Contact,25.0
2025-03-09,SES000272,USR01471,Australia,Melbourne,Desktop,Firefox,Organic Search,Product Launch,Products,1,1,Yes,5,2.17,43,0,0,Pricing,0.0
2024-09-24,SES000273,USR00647,USA,Chicago,Mobile,Chrome,Direct,Festive Offer,Home,3,1,No,8,4.24,49,0,0,Products,0.0
2024-06-28,SES000274,USR00793,USA,San Francisco,Mobile,Firefox,Organic Search,Email Retention,Home,3,1,No,11,6.18,43,0,0,Contact,0.0
2024-08-15,SES000275,USR00180,Canada,Vancouver,Desktop,Edge,Referral,Brand Awareness,Home,4,1,Yes,10,1.22,46,0,0,Checkout,0.0
2024-02-05,SES000276,USR00105,UK,London,Desktop,Chrome,Paid Search,Festive Offer,Checkout,3,1,Yes,10,4.35,38,0,0,Checkout,0.0
2024-03-13,SES000277,USR01826,UK,London,Desktop,Safari,Direct,Email Retention,Contact,4,1,Yes,7,1.41,44,0,0,Checkout,0.0
2025-01-30,SES000278,USR01875,Canada,Toronto,Tablet,Firefox,Direct,Summer Sale,Contact,3,1,No,11,6.17,49,0,0,Home,0.0
2024-09-18,SES000279,USR00857,Australia,Melbourne,Desktop,Chrome,Paid Search,Summer Sale,Products,3,1,No,9,0.87,27,0,0,Pricing,0.0
2024-02-10,SES000280,USR01931,India,Delhi,Mobile,Safari,Organic Search,Summer Sale,Checkout,3,1,No,9,5.87,36,0,0,Contact,0.0
2024-09-07,SES000281,USR00689,India,Pune,Desktop,Chrome,Social,Festive Offer,Products,3,1,No,9,6.69,59,0,0,Products,0.0
2024-02-19,SES000282,USR00466,Australia,Melbourne,Desktop,Edge,Direct,Summer Sale,Contact,4,1,Yes,8,4.14,47,0,0,Home,0.0
2024-07-22,SES000283,USR01175,Canada,Vancouver,Mobile,Chrome,Direct,Product Launch,Contact,4,1,Yes,9,4.04,52,0,0,Blog,0.0
2024-01-13,SES000284,USR00049,USA,Chicago,Mobile,Safari,Direct,Email Retention,Home,1,1,Yes,2,4.31,51,0,0,Contact,0.0
2024-12-31,SES000285,USR00888,India,Pune,Desktop,Safari,Direct,Email Retention,Checkout,1,1,Yes,5,7.03,48,0,0,Products,0.0
2024-12-01,SES000286,USR00376,UK,Manchester,Mobile,Chrome,Email,No Campaign,Contact,4,1,Yes,5,6.62,34,0,0,Pricing,0.0
2024-02-24,SES000287,USR00898,India,Pune,Mobile,Chrome,Referral,Email Retention,Products,2,1,No,10,4.85,36,0,0,Products,0.0
2025-03-06,SES000288,USR01235,USA,San Francisco,Mobile,Safari,Social,Brand Awareness,Contact,3,1,Yes,6,5.82,54,0,0,Checkout,0.0
2024-08-09,SES000289,USR01388,UK,Manchester,Desktop,Firefox,Organic Search,Brand Awareness,Pricing,1,1,No,9,1.95,29,0,0,Products,0.0
2024-12-10,SES000290,USR01208,Canada,Toronto,Tablet,Edge,Organic Search,Summer Sale,Contact,4,1,No,10,2.03,40,0,0,Blog,0.0
2025-03-26,SES000291,USR00721,Australia,Melbourne,Mobile,Firefox,Organic Search,Summer Sale,Blog,2,1,Yes,10,3.17,43,0,0,Blog,0.0
2024-12-09,SES000292,USR01459,UK,Manchester,Mobile,Firefox,Direct,Email Retention,Contact,1,1,No,2,1.85,52,0,0,Checkout,0.0
2024-01-05,SES000293,USR00374,USA,Dallas,Mobile,Edge,Organic Search,Summer Sale,Products,3,1,Yes,7,4.93,37,0,0,Blog,0.0
2025-03-27,SES000294,USR01610,Canada,Vancouver,Mobile,Edge,Referral,Summer Sale,Pricing,3,1,No,9,1.25,47,0,0,Checkout,0.0
2024-01-13,SES000295,USR00450,UK,Manchester,Mobile,Chrome,Direct,Email Retention,Pricing,4,1,Yes,5,5.71,39,0,0,Checkout,0.0
2024-04-19,SES000296,USR01290,USA,New York,Desktop,Safari,Organic Search,Product Launch,Products,2,1,No,3,1.06,42,0,0,Home,0.0
2024-06-13,SES000297,USR00734,India,Mumbai,Mobile,Safari,Paid Search,Festive Offer,Home,2,1,No,4,2.98,36,0,0,Blog,0.0
2024-09-16,SES000298,USR01510,Canada,Toronto,Mobile,Chrome,Organic Search,Email Retention,Contact,2,1,Yes,5,6.05,32,0,0,Contact,0.0
2024-01-15,SES000299,USR01058,Canada,Vancouver,Desktop,Safari,Direct,Email Retention,Products,3,1,No,10,1.85,53,0,0,Checkout,0.0
2024-01-05,SES000300,USR01903,Australia,Sydney,Desktop,Safari,Organic Search,Festive Offer,Blog,2,1,Yes,9,2.6,40,0,0,Products,0.0
2024-01-05,SES000301,USR01008,Australia,Melbourne,Mobile,Chrome,Paid Search,Brand Awareness,Blog,3,1,Yes,9,4.64,27,0,0,Pricing,0.0
2025-06-03,SES000302,USR01785,Canada,Toronto,Mobile,Firefox,Social,Email Retention,Checkout,1,1,No,8,1.35,55,0,0,Blog,0.0
2025-01-12,SES000303,USR01932,India,Mumbai,Mobile,Firefox,Paid Search,Product Launch,Checkout,2,1,No,4,3.86,30,0,0,Pricing,0.0
2025-02-14,SES000304,USR01669,Canada,Toronto,Mobile,Chrome,Social,Email Retention,Blog,3,1,Yes,4,1.38,51,0,0,Home,0.0
2024-08-08,SES000305,USR00381,Canada,Vancouver,Desktop,Edge,Organic Search,Festive Offer,Products,3,1,Yes,9,6.87,32,0,0,Products,0.0
2025-04-30,SES000306,USR00435,USA,Dallas,Mobile,Chrome,Organic Search,Email Retention,Blog,2,1,No,7,5.37,29,0,0,Checkout,0.0
2025-01-27,SES000307,USR00830,USA,San Francisco,Mobile,Safari,Direct,Brand Awareness,Blog,2,1,No,7,4.1,42,0,0,Pricing,0.0
2025-01-11,SES000308,USR01022,India,Hyderabad,Mobile,Edge,Email,Festive Offer,Blog,3,1,Yes,6,2.9,40,0,0,Home,0.0
2024-11-21,SES000309,USR01372,USA,San Francisco,Mobile,Safari,Organic Search,Festive Offer,Products,3,1,Yes,9,2.81,42,0,0,Checkout,0.0
2024-09-07,SES000310,USR01543,Australia,Sydney,Mobile,Safari,Organic Search,No Campaign,Home,1,1,No,5,7.01,43,0,0,Products,0.0
2024-01-02,SES000311,USR01689,UK,London,Tablet,Safari,Organic Search,Summer Sale,Contact,3,1,Yes,9,7.42,27,0,0,Products,0.0
2024-04-14,SES000312,USR00870,USA,New York,Mobile,Chrome,Social,No Campaign,Pricing,3,1,Yes,10,3.67,59,0,0,Checkout,0.0
2024-01-23,SES000313,USR01114,India,Mumbai,Tablet,Safari,Paid Search,Brand Awareness,Products,4,1,Yes,7,1.8,33,0,0,Contact,0.0
2024-05-07,SES000314,USR01896,USA,Dallas,Mobile,Chrome,Direct,Brand Awareness,Pricing,4,1,Yes,11,5.98,51,1,181,Blog,25.0
2025-01-31,SES000315,USR01238,Canada,Vancouver,Mobile,Safari,Organic Search,Brand Awareness,Home,1,1,No,9,1.35,43,0,0,Pricing,0.0
2024-03-31,SES000316,USR00879,UK,London,Mobile,Safari,Organic Search,Product Launch,Home,4,1,No,8,1.62,31,0,0,Checkout,0.0
2024-06-09,SES000317,USR01372,India,Delhi,Mobile,Safari,Organic Search,Email Retention,Pricing,1,1,No,5,1.41,43,0,0,Blog,0.0
2024-01-04,SES000318,USR00821,USA,San Francisco,Mobile,Firefox,Organic Search,No Campaign,Blog,3,1,Yes,9,1.84,37,0,0,Home,0.0
2024-02-28,SES000319,USR00398,Australia,Sydney,Tablet,Chrome,Referral,No Campaign,Blog,1,1,No,8,2.76,48,0,0,Contact,0.0
2025-04-29,SES000320,USR00232,USA,Chicago,Mobile,Edge,Direct,Brand Awareness,Home,1,1,Yes,4,4.71,38,0,0,Checkout,0.0
2024-10-01,SES000321,USR00883,UK,London,Desktop,Safari,Organic Search,No Campaign,Products,3,1,No,6,5.6,41,1,431,Home,33.33
2025-01-24,SES000322,USR01772,India,Pune,Mobile,Firefox,Organic Search,No Campaign,Contact,3,1,Yes,5,2.88,36,0,0,Products,0.0
2025-05-09,SES000323,USR01361,UK,London,Mobile,Safari,Direct,Summer Sale,Contact,2,1,No,7,2.65,53,1,280,Checkout,50.0
2025-04-01,SES000324,USR01397,UK,Manchester,Mobile,Safari,Referral,No Campaign,Blog,4,1,No,9,5.55,41,0,0,Blog,0.0
2025-01-03,SES000325,USR01124,India,Delhi,Desktop,Chrome,Organic Search,Festive Offer,Pricing,2,1,No,9,1.02,35,0,0,Contact,0.0
2025-06-21,SES000326,USR00089,UK,London,Mobile,Safari,Direct,Festive Offer,Blog,2,1,No,10,2.73,40,0,0,Products,0.0
2024-11-17,SES000327,USR01825,USA,Chicago,Desktop,Chrome,Organic Search,Email Retention,Blog,1,1,Yes,5,1.82,37,1,148,Pricing,100.0
2025-06-05,SES000328,USR01560,India,Mumbai,Desktop,Edge,Direct,Festive Offer,Products,4,1,Yes,9,4.98,37,0,0,Products,0.0
2024-07-30,SES000329,USR01201,India,Hyderabad,Mobile,Edge,Direct,Summer Sale,Home,3,1,No,5,4.26,43,0,0,Contact,0.0
2024-04-02,SES000330,USR00493,Australia,Melbourne,Mobile,Firefox,Organic Search,Brand Awareness,Pricing,3,1,Yes,10,3.33,38,1,264,Home,33.33
2025-06-16,SES000331,USR01725,Australia,Melbourne,Mobile,Firefox,Social,Product Launch,Blog,4,1,Yes,12,6.16,47,0,0,Home,0.0
2024-09-23,SES000332,USR00756,Canada,Toronto,Mobile,Chrome,Social,Email Retention,Blog,1,1,No,3,2.74,49,0,0,Checkout,0.0
2024-12-22,SES000333,USR01233,Australia,Melbourne,Tablet,Edge,Organic Search,Festive Offer,Home,4,1,No,6,6.45,38,0,0,Pricing,0.0
2024-12-01,SES000334,USR00008,USA,Dallas,Mobile,Safari,Organic Search,No Campaign,Products,2,1,No,9,3.22,27,0,0,Pricing,0.0
2024-08-26,SES000335,USR01398,USA,San Francisco,Mobile,Firefox,Referral,No Campaign,Home,1,1,No,2,4.46,44,0,0,Products,0.0
2024-06-26,SES000336,USR00275,India,Pune,Desktop,Firefox,Organic Search,No Campaign,Contact,2,1,Yes,5,1.7,43,0,0,Pricing,0.0
2024-11-04,SES000337,USR01337,USA,Chicago,Mobile,Chrome,Paid Search,Summer Sale,Contact,3,1,Yes,6,4.77,33,0,0,Checkout,0.0
2025-06-08,SES000338,USR00930,USA,Dallas,Desktop,Safari,Organic Search,Brand Awareness,Products,1,1,No,2,6.82,34,0,0,Pricing,0.0
2024-01-27,SES000339,USR01376,USA,Dallas,Mobile,Edge,Referral,Festive Offer,Checkout,1,1,Yes,3,6.63,33,0,0,Blog,0.0
2024-10-14,SES000340,USR01255,Australia,Sydney,Desktop,Safari,Paid Search,Email Retention,Checkout,2,1,No,7,3.32,24,0,0,Blog,0.0
2024-07-20,SES000341,USR00901,USA,Dallas,Mobile,Edge,Referral,Email Retention,Contact,2,1,No,5,4.16,41,0,0,Home,0.0
2024-12-31,SES000342,USR01612,Canada,Toronto,Mobile,Safari,Direct,No Campaign,Checkout,4,1,Yes,7,3.17,53,0,0,Home,0.0
2024-09-27,SES000343,USR01131,UK,Manchester,Mobile,Safari,Direct,No Campaign,Products,4,1,No,8,5.3,47,1,130,Home,25.0
2025-03-21,SES000344,USR01775,Canada,Vancouver,Desktop,Firefox,Paid Search,Email Retention,Pricing,4,1,Yes,8,1.47,25,0,0,Checkout,0.0
2024-07-13,SES000345,USR01168,USA,San Francisco,Mobile,Chrome,Organic Search,Product Launch,Blog,4,1,Yes,6,6.5,27,0,0,Pricing,0.0
2024-08-21,SES000346,USR00123,Australia,Sydney,Mobile,Chrome,Organic Search,Brand Awareness,Products,4,1,Yes,6,1.36,32,0,0,Pricing,0.0
2024-03-29,SES000347,USR00235,UK,Manchester,Mobile,Edge,Organic Search,No Campaign,Home,4,1,No,8,5.47,38,0,0,Home,0.0
2024-08-18,SES000348,USR01387,USA,Dallas,Mobile,Firefox,Paid Search,Product Launch,Contact,4,1,No,11,2.64,29,0,0,Blog,0.0
2025-02-21,SES000349,USR00019,USA,New York,Mobile,Chrome,Direct,Festive Offer,Checkout,2,1,No,4,5.03,39,0,0,Products,0.0
2025-04-26,SES000350,USR00783,USA,Dallas,Mobile,Firefox,Paid Search,No Campaign,Pricing,2,1,Yes,5,3.06,34,0,0,Products,0.0
2024-02-19,SES000351,USR00052,India,Delhi,Mobile,Edge,Organic Search,No Campaign,Products,2,1,No,4,5.07,29,0,0,Checkout,0.0
2025-02-28,SES000352,USR01459,India,Mumbai,Mobile,Firefox,Organic Search,Email Retention,Contact,4,1,No,11,6.39,30,0,0,Contact,0.0
2024-02-13,SES000353,USR01838,Canada,Vancouver,Desktop,Safari,Organic Search,Summer Sale,Contact,4,1,Yes,11,3.59,35,0,0,Home,0.0
2025-03-31,SES000354,USR01661,UK,Manchester,Desktop,Firefox,Organic Search,Festive Offer,Products,1,1,No,8,1.39,36,0,0,Home,0.0
2024-06-03,SES000355,USR00516,Australia,Sydney,Mobile,Safari,Social,Festive Offer,Home,2,1,Yes,4,4.44,51,0,0,Checkout,0.0
2025-02-22,SES000356,USR00383,UK,London,Desktop,Firefox,Organic Search,Summer Sale,Pricing,1,1,No,5,4.72,35,0,0,Pricing,0.0
